id,statecode,state,county,zipcode,city,latitude,longitude,pop,region
4912,CA,CA,MARIN,94950,OLEMA,38.02,-122.75,0,2
4913,CA,CA,SONOMA,94951,PENNGROVE,38.31,-122.64,3579,2
4914,CA,CA,MARIN,94948,NOVATO,38.13,-122.56,1474,2
4915,CA,CA,MARIN,94946,NICASIO,38.07,-122.68,551,2
4916,CA,CA,SONOMA,94952,PETALUMA,38.21,-122.76,25794,2
4917,CA,CA,MARIN,94945,NOVATO,38.13,-122.56,14293,2
4918,CA,CA,SONOMA,94954,PETALUMA,38.23,-122.56,31071,2
4919,CA,CA,MARIN,94957,ROSS,37.96,-122.55,2219,2
4920,CA,CA,MARIN,94956,POINT REYES STATION,38.07,-122.86,1406,2
4921,CA,CA,MARIN,94960,SAN ANSELMO,37.99,-122.58,12561,2
4922,CA,CA,SONOMA,94953,PETALUMA,38.26,-122.63,788,2
4923,CA,CA,SONOMA,94955,PETALUMA,38.22,-122.55,564,2
4924,CA,CA,MARIN,94964,SAN QUENTIN,37.94,-122.49,0,2
4925,CA,CA,MARIN,94963,SAN GERONIMO,38.02,-122.63,485,2
4926,CA,CA,SONOMA,94972,VALLEY FORD,38.29,-122.94,0,2
4927,CA,CA,MARIN,94970,STINSON BEACH,37.91,-122.66,583,2
4928,CA,CA,MARIN,94971,TOMALES,38.24,-122.9,0,2
4929,CA,CA,MARIN,94973,WOODACRE,38,-122.64,1339,2
4930,CA,CA,MARIN,94965,SAUSALITO,37.84,-122.53,9393,2
4931,CA,CA,MARIN,94966,SAUSALITO,37.86,-122.49,831,2
4932,CA,CA,SONOMA,94975,PETALUMA,38.32,-122.64,747,2
4933,CA,CA,MARIN,94974,SAN QUENTIN,37.95,-122.54,0,2
4934,CA,CA,SONOMA,94999,PETALUMA,38.32,-122.64,0,2
4935,CA,CA,MARIN,94976,CORTE MADERA,37.92,-122.52,365,2
4936,CA,CA,MARIN,94977,LARKSPUR,37.93,-122.53,381,2
4937,CA,CA,MARIN,94979,SAN ANSELMO,37.97,-122.56,493,2
4938,CA,CA,MARIN,94978,FAIRFAX,37.98,-122.58,526,2
4939,CA,CA,MARIN,94998,NOVATO,38.1,-122.57,0,2
4940,CA,CA,SANTA CLARA,95002,ALVISO,37.44,-121.99,1749,7
4941,CA,CA,SANTA CRUZ,95001,APTOS,36.97,-121.89,1526,9
4942,CA,CA,MONTEREY,95004,AROMAS,36.87,-121.63,3420,9
4943,CA,CA,SAN BENITO,95004,AROMAS,36.87,-121.63,3420,9
4944,CA,CA,SANTA CRUZ,95005,BEN LOMOND,37.1,-122.08,5137,9
4945,CA,CA,SANTA CRUZ,95003,APTOS,37,-121.87,18954,9
4946,CA,CA,SANTA CRUZ,95006,BOULDER CREEK,37.16,-122.15,7182,9
4947,CA,CA,SANTA CRUZ,95007,BROOKDALE,37.1,-122.11,647,9
4948,CA,CA,SANTA CLARA,95009,CAMPBELL,37.28,-121.94,497,7
4949,CA,CA,SANTA CRUZ,95010,CAPITOLA,36.97,-121.95,7918,9
4950,CA,CA,SANTA CLARA,95008,CAMPBELL,37.28,-121.95,36168,7
4951,CA,CA,SANTA CLARA,95014,CUPERTINO,37.3,-122.09,51349,7
4952,CA,CA,SANTA CLARA,95013,COYOTE,37.2,-121.72,0,7
4953,CA,CA,SANTA CLARA,95011,CAMPBELL,37.29,-121.95,1102,7
4954,CA,CA,MONTEREY,95012,CASTROVILLE,36.76,-121.75,8542,9
4955,CA,CA,SANTA CLARA,95015,CUPERTINO,37.32,-122.05,1709,7
4956,CA,CA,SANTA CRUZ,95017,DAVENPORT,37.09,-122.24,718,9
4957,CA,CA,SANTA CRUZ,95019,FREEDOM,36.93,-121.78,7068,9
4958,CA,CA,SANTA CRUZ,95018,FELTON,37.08,-122.05,6114,9
4959,CA,CA,SANTA CLARA,95020,GILROY,37.06,-121.55,41952,7
4960,CA,CA,SANTA CLARA,95026,HOLY CITY,37.15,-121.98,0,7
4961,CA,CA,SANTA CLARA,95030,LOS GATOS,37.22,-121.99,11508,7
4962,CA,CA,SANTA CLARA,95021,GILROY,37.01,-121.55,2725,7
4963,CA,CA,SAN BENITO,95024,HOLLISTER,36.84,-121.39,2447,9
4964,CA,CA,SANTA CLARA,95032,LOS GATOS,37.23,-121.95,21990,7
4965,CA,CA,SANTA CLARA,95031,LOS GATOS,37.12,-121.93,1445,7
4966,CA,CA,SAN BENITO,95023,HOLLISTER,36.89,-121.24,35971,9
4967,CA,CA,SANTA CLARA,95023,HOLLISTER,36.89,-121.24,35971,7
4968,CA,CA,SANTA CLARA,95033,LOS GATOS,37.13,-121.94,7196,7
4969,CA,CA,SANTA CRUZ,95033,LOS GATOS,37.13,-121.94,7196,9
4970,CA,CA,SANTA CLARA,95036,MILPITAS,37.24,-121.97,1343,7
4971,CA,CA,SANTA CLARA,95037,MORGAN HILL,37.17,-121.65,35452,7
4972,CA,CA,SANTA CLARA,95038,MORGAN HILL,37.08,-121.61,1884,7
4973,CA,CA,SANTA CLARA,95035,MILPITAS,37.44,-121.87,54420,7
4974,CA,CA,MONTEREY,95039,MOSS LANDING,36.84,-121.77,1267,9
4975,CA,CA,SANTA CRUZ,95041,MOUNT HERMON,37.05,-122.05,575,9
4976,CA,CA,SANTA CLARA,95042,NEW ALMADEN,37.17,-121.82,0,7
4977,CA,CA,SAN BENITO,95043,PAICINES,36.53,-120.96,494,9
4978,CA,CA,SANTA CLARA,95050,SANTA CLARA,37.34,-121.95,26714,7
4979,CA,CA,SANTA CLARA,95044,REDWOOD ESTATES,37.15,-121.98,0,7
4980,CA,CA,SANTA CLARA,95051,SANTA CLARA,37.35,-121.98,45397,7
4981,CA,CA,SANTA CLARA,95046,SAN MARTIN,37.1,-121.6,5514,7
4982,CA,CA,SAN BENITO,95045,SAN JUAN BAUTISTA,36.83,-121.51,3345,9
4983,CA,CA,SANTA CLARA,95053,SANTA CLARA,37.34,-121.93,0,7
4984,CA,CA,SANTA CLARA,95052,SANTA CLARA,37.35,-121.95,580,7
4985,CA,CA,SANTA CLARA,95054,SANTA CLARA,37.39,-121.96,20797,7
4986,CA,CA,SANTA CLARA,95056,SANTA CLARA,37.4,-121.96,795,7
4987,CA,CA,SANTA CLARA,95055,SANTA CLARA,37.33,-121.98,1075,7
4988,CA,CA,SANTA CRUZ,95060,SANTA CRUZ,37.04,-122.1,29968,9
4989,CA,CA,SANTA CRUZ,95062,SANTA CRUZ,36.97,-121.98,26530,9
4990,CA,CA,SANTA CRUZ,95061,SANTA CRUZ,36.97,-122.02,1461,9
4991,CA,CA,SANTA CRUZ,95064,SANTA CRUZ,36.98,-122.06,890,9
4992,CA,CA,SANTA CRUZ,95063,SANTA CRUZ,36.97,-122,1484,9
4993,CA,CA,SANTA CRUZ,95065,SANTA CRUZ,37.03,-121.98,6525,9
4994,CA,CA,SANTA CRUZ,95066,SCOTTS VALLEY,37.06,-122.01,11926,9
4995,CA,CA,SANTA CLARA,95070,SARATOGA,37.25,-122.06,29525,7
4996,CA,CA,SANTA CRUZ,95067,SCOTTS VALLEY,36.97,-122.03,855,9
4997,CA,CA,SANTA CLARA,95071,SARATOGA,37.25,-122.03,0,7
4998,CA,CA,SANTA CRUZ,95073,SOQUEL,37.02,-121.94,9169,9
4999,CA,CA,SAN BENITO,95075,TRES PINOS,36.77,-121.29,603,9
5000,CA,CA,MONTEREY,95076,WATSONVILLE,36.95,-121.72,63437,9
5001,CA,CA,SANTA CLARA,95076,WATSONVILLE,36.95,-121.72,63437,7
5002,CA,CA,SANTA CRUZ,95076,WATSONVILLE,36.95,-121.72,63437,9
5003,CA,CA,SANTA CRUZ,95077,WATSONVILLE,36.91,-121.75,3861,9
5004,CA,CA,SANTA CLARA,95101,SAN JOSE,37.38,-121.89,0,7
5005,CA,CA,SANTA CLARA,95103,SAN JOSE,37.33,-121.89,0,7
5006,CA,CA,SANTA CLARA,95106,SAN JOSE,37.33,-121.89,0,7
5007,CA,CA,SANTA CLARA,95109,SAN JOSE,37.33,-121.89,873,7
5008,CA,CA,SANTA CLARA,95108,SAN JOSE,37.33,-122.08,0,7
5009,CA,CA,SANTA CLARA,95110,SAN JOSE,37.34,-121.9,12621,7
5010,CA,CA,SANTA CLARA,95111,SAN JOSE,37.28,-121.83,43578,7
5011,CA,CA,SANTA CLARA,95112,SAN JOSE,37.34,-121.88,34111,7
5012,CA,CA,SANTA CLARA,95115,SAN JOSE,37.3,-121.89,0,7
5013,CA,CA,SANTA CLARA,95116,SAN JOSE,37.35,-121.85,35357,7
5014,CA,CA,SANTA CLARA,95113,SAN JOSE,37.33,-121.89,1049,7
5015,CA,CA,SANTA CLARA,95119,SAN JOSE,37.22,-121.78,8171,7
5016,CA,CA,SANTA CLARA,95120,SAN JOSE,37.19,-121.83,33486,7
5017,CA,CA,SANTA CLARA,95118,SAN JOSE,37.25,-121.88,26249,7
5018,CA,CA,SANTA CLARA,95117,SAN JOSE,37.31,-121.96,22030,7
5019,CA,CA,SANTA CLARA,95121,SAN JOSE,37.3,-121.8,30427,7
5020,CA,CA,SANTA CLARA,95122,SAN JOSE,37.33,-121.83,41936,7
5021,CA,CA,SANTA CLARA,95123,SAN JOSE,37.23,-121.82,50481,7
5022,CA,CA,SANTA CLARA,95124,SAN JOSE,37.25,-121.92,39234,7
5023,CA,CA,SANTA CLARA,95125,SAN JOSE,37.29,-121.88,41048,7
5024,CA,CA,SANTA CLARA,95126,SAN JOSE,37.32,-121.91,23076,7
5025,CA,CA,SANTA CLARA,95127,SAN JOSE,37.37,-121.75,46641,7
5026,CA,CA,SANTA CLARA,95128,SAN JOSE,37.31,-121.93,25327,7
5027,CA,CA,SANTA CLARA,95129,SAN JOSE,37.3,-122,32839,7
5028,CA,CA,SANTA CLARA,95130,SAN JOSE,37.28,-121.98,10841,7
5029,CA,CA,SANTA CLARA,95131,SAN JOSE,37.38,-121.9,24403,7
5030,CA,CA,SANTA CLARA,95132,SAN JOSE,37.42,-121.77,34344,7
5031,CA,CA,SANTA CLARA,95133,SAN JOSE,37.37,-121.86,20337,7
5032,CA,CA,SANTA CLARA,95135,SAN JOSE,37.25,-121.67,17221,7
5033,CA,CA,SANTA CLARA,95134,SAN JOSE,37.42,-121.94,12670,7
5034,CA,CA,SANTA CLARA,95138,SAN JOSE,37.24,-121.73,15421,7
5035,CA,CA,SANTA CLARA,95136,SAN JOSE,37.27,-121.84,35078,7
5036,CA,CA,SANTA CLARA,95139,SAN JOSE,37.21,-121.75,5634,7
5037,CA,CA,SANTA CLARA,95141,SAN JOSE,37.17,-121.75,0,7
5038,CA,CA,SANTA CLARA,95140,MOUNT HAMILTON,37.36,-121.67,0,7
5039,CA,CA,SANTA CLARA,95151,SAN JOSE,37.29,-121.78,1597,7
5040,CA,CA,SANTA CLARA,95150,SAN JOSE,37.29,-121.91,1217,7
5041,CA,CA,SANTA CLARA,95148,SAN JOSE,37.33,-121.77,37541,7
5042,CA,CA,SANTA CLARA,95153,SAN JOSE,37.24,-121.84,744,7
5043,CA,CA,SANTA CLARA,95152,SAN JOSE,37.41,-121.82,448,7
5044,CA,CA,SANTA CLARA,95154,SAN JOSE,37.26,-121.91,491,7
5045,CA,CA,SANTA CLARA,95156,SAN JOSE,37.35,-121.84,790,7
5046,CA,CA,SANTA CLARA,95155,SAN JOSE,37.31,-121.9,0,7
5047,CA,CA,SANTA CLARA,95158,SAN JOSE,37.26,-121.87,556,7
5048,CA,CA,SANTA CLARA,95157,SAN JOSE,37.3,-121.97,597,7
5049,CA,CA,SANTA CLARA,95159,SAN JOSE,37.31,-121.93,1393,7
5050,CA,CA,SANTA CLARA,95161,SAN JOSE,37.38,-121.89,1275,7
5051,CA,CA,SANTA CLARA,95160,SAN JOSE,37.21,-121.86,424,7
5052,CA,CA,SANTA CLARA,95172,SAN JOSE,37.33,-121.88,0,7
5053,CA,CA,SANTA CLARA,95164,SAN JOSE,37.39,-121.92,819,7
5054,CA,CA,SANTA CLARA,95170,SAN JOSE,37.31,-122,0,7
5055,CA,CA,SANTA CLARA,95173,SAN JOSE,37.33,-121.89,833,7
5056,CA,CA,SANTA CLARA,95193,SAN JOSE,37.24,-121.83,0,7
5057,CA,CA,SANTA CLARA,95191,SAN JOSE,37.32,-121.91,0,7
5058,CA,CA,SANTA CLARA,95190,SAN JOSE,37.37,-121.9,0,7
5059,CA,CA,SANTA CLARA,95192,SAN JOSE,37.34,-121.89,0,7
5060,CA,CA,SANTA CLARA,95196,SAN JOSE,37.33,-121.89,0,7
5061,CA,CA,SAN JOAQUIN,95201,STOCKTON,37.9,-121.22,951,10
5062,CA,CA,SAN JOAQUIN,95202,STOCKTON,37.95,-121.28,3036,10
5063,CA,CA,SANTA CLARA,95194,SAN JOSE,37.34,-121.88,0,7
5064,CA,CA,SAN JOAQUIN,95204,STOCKTON,37.97,-121.32,19838,10
5065,CA,CA,SAN JOAQUIN,95206,STOCKTON,37.9,-121.4,44874,10
5066,CA,CA,SAN JOAQUIN,95203,STOCKTON,37.95,-121.32,9689,10
5067,CA,CA,SAN JOAQUIN,95205,STOCKTON,37.96,-121.26,24135,10
5068,CA,CA,SAN JOAQUIN,95210,STOCKTON,38.02,-121.3,25741,10
5069,CA,CA,SAN JOAQUIN,95207,STOCKTON,38,-121.32,31668,10
5070,CA,CA,SAN JOAQUIN,95209,STOCKTON,38.04,-121.35,29459,10
5071,CA,CA,SAN JOAQUIN,95208,STOCKTON,37.95,-121.43,781,10
5072,CA,CA,SAN JOAQUIN,95211,STOCKTON,37.98,-121.3,0,10
5073,CA,CA,SAN JOAQUIN,95215,STOCKTON,37.95,-121.12,15614,10
5074,CA,CA,SAN JOAQUIN,95212,STOCKTON,38.04,-121.2,18519,10
5075,CA,CA,SAN JOAQUIN,95213,STOCKTON,37.95,-121.43,899,10
5076,CA,CA,CALAVERAS,95223,ARNOLD,38.35,-120.2,3417,1
5077,CA,CA,SAN JOAQUIN,95220,ACAMPO,38.19,-121.25,5450,10
5078,CA,CA,CALAVERAS,95222,ANGELS CAMP,38.04,-120.61,2943,1
5079,CA,CA,CALAVERAS,95221,ALTAVILLE,38.07,-120.55,1332,1
5080,CA,CA,CALAVERAS,95226,CAMPO SECO,38.23,-120.86,0,1
5081,CA,CA,SAN JOAQUIN,95219,STOCKTON,38.01,-121.38,21236,10
5082,CA,CA,CALAVERAS,95224,AVERY,38.21,-120.33,557,1
5083,CA,CA,CALAVERAS,95225,BURSON,38.18,-120.88,674,1
5084,CA,CA,CALAVERAS,95229,DOUGLAS FLAT,38.11,-120.45,0,1
5085,CA,CA,CALAVERAS,95230,FARMINGTON,37.96,-120.87,643,1
5086,CA,CA,SAN JOAQUIN,95230,FARMINGTON,37.96,-120.87,643,10
5087,CA,CA,STANISLAUS,95230,FARMINGTON,37.96,-120.87,643,10
5088,CA,CA,TUOLUMNE,95230,FARMINGTON,37.96,-120.87,643,1
5089,CA,CA,SAN JOAQUIN,95227,CLEMENTS,38.21,-121.03,888,10
5090,CA,CA,CALAVERAS,95228,COPPEROPOLIS,37.94,-120.66,3161,1
5091,CA,CA,CALAVERAS,95232,GLENCOE,38.35,-120.58,0,1
5092,CA,CA,SAN JOAQUIN,95234,HOLT,37.93,-121.42,0,10
5093,CA,CA,SAN JOAQUIN,95231,FRENCH CAMP,37.86,-121.29,3106,10
5094,CA,CA,CALAVERAS,95233,HATHAWAY PINES,38.18,-120.37,0,1
5095,CA,CA,SAN JOAQUIN,95241,LODI,38.15,-121.3,2197,10
5096,CA,CA,SAN JOAQUIN,95237,LOCKEFORD,38.17,-121.13,3187,10
5097,CA,CA,SAN JOAQUIN,95240,LODI,38.11,-121.16,30585,10
5098,CA,CA,CALAVERAS,95236,LINDEN,38.05,-121.03,4764,1
5099,CA,CA,SAN JOAQUIN,95236,LINDEN,38.05,-121.03,4764,10
5100,CA,CA,CALAVERAS,95245,MOKELUMNE HILL,38.29,-120.58,1357,1
5101,CA,CA,SAN JOAQUIN,95242,LODI,38.13,-121.39,20643,10
5102,CA,CA,CALAVERAS,95246,MOUNTAIN RANCH,38.23,-120.49,1401,1
5103,CA,CA,CALAVERAS,95247,MURPHYS,38.14,-120.45,3550,1
5104,CA,CA,CALAVERAS,95251,VALLECITO,38.1,-120.43,479,1
5105,CA,CA,CALAVERAS,95248,RAIL ROAD FLAT,38.31,-120.51,0,1
5106,CA,CA,CALAVERAS,95249,SAN ANDREAS,38.2,-120.62,2912,1
5107,CA,CA,CALAVERAS,95255,WEST POINT,38.42,-120.44,1287,1
5108,CA,CA,SAN JOAQUIN,95253,VICTOR,38.14,-121.2,741,10
5109,CA,CA,CALAVERAS,95254,WALLACE,38.19,-120.95,646,1
5110,CA,CA,CALAVERAS,95252,VALLEY SPRINGS,38.16,-120.84,10080,1
5111,CA,CA,SAN JOAQUIN,95258,WOODBRIDGE,38.16,-121.29,4461,10
5112,CA,CA,SAN JOAQUIN,95267,STOCKTON,38,-121.31,723,10
5113,CA,CA,SAN JOAQUIN,95269,STOCKTON,38.01,-121.32,1714,10
5114,CA,CA,CALAVERAS,95257,WILSEYVILLE,38.38,-120.44,0,1
5115,CA,CA,SAN JOAQUIN,95296,STOCKTON,38.02,-121.3,0,10
5116,CA,CA,MERCED,95303,BALLICO,37.47,-120.65,789,10
5117,CA,CA,MERCED,95301,ATWATER,37.32,-120.63,25056,10
5118,CA,CA,SAN JOAQUIN,95297,STOCKTON,37.96,-121.3,0,10
5119,CA,CA,TUOLUMNE,95305,BIG OAK FLAT,37.82,-120.25,0,1
5120,CA,CA,STANISLAUS,95307,CERES,37.55,-120.96,30984,10
5121,CA,CA,MARIPOSA,95306,CATHEYS VALLEY,37.38,-120.12,781,10
5122,CA,CA,SAN JOAQUIN,95304,TRACY,37.69,-121.39,8986,10
5123,CA,CA,STANISLAUS,95304,TRACY,37.69,-121.39,8986,10
5124,CA,CA,MERCED,95312,CRESSEY,37.39,-120.61,0,10
5125,CA,CA,TUOLUMNE,95309,CHINESE CAMP,37.86,-120.44,0,1
5126,CA,CA,TUOLUMNE,95310,COLUMBIA,38.11,-120.38,1996,1
5127,CA,CA,MARIPOSA,95311,COULTERVILLE,37.71,-120.12,1402,10
5128,CA,CA,TUOLUMNE,95311,COULTERVILLE,37.71,-120.12,1402,1
5129,CA,CA,STANISLAUS,95313,CROWS LANDING,37.39,-121.05,1400,10
5130,CA,CA,STANISLAUS,95316,DENAIR,37.54,-120.68,5470,10
5131,CA,CA,MERCED,95315,DELHI,37.42,-120.77,8952,10
5132,CA,CA,MERCED,95317,EL NIDO,37.12,-120.51,792,10
5133,CA,CA,MARIPOSA,95318,EL PORTAL,37.65,-119.8,455,10
5134,CA,CA,SAN JOAQUIN,95320,ESCALON,37.83,-121.03,10192,10
5135,CA,CA,STANISLAUS,95319,EMPIRE,37.64,-120.9,2004,10
5136,CA,CA,MARIPOSA,95325,HORNITOS,37.43,-120.24,0,10
5137,CA,CA,STANISLAUS,95326,HUGHSON,37.59,-120.85,7977,10
5138,CA,CA,MERCED,95324,HILMAR,37.39,-120.89,5825,10
5139,CA,CA,MERCED,95322,GUSTINE,37.14,-121.04,6607,10
5140,CA,CA,STANISLAUS,95322,GUSTINE,37.14,-121.04,6607,10
5141,CA,CA,STANISLAUS,95323,HICKMAN,37.6,-120.68,1119,10
5142,CA,CA,MARIPOSA,95321,GROVELAND,37.85,-119.76,2806,10
5143,CA,CA,TUOLUMNE,95321,GROVELAND,37.85,-119.76,2806,1
5144,CA,CA,STANISLAUS,95328,KEYES,37.55,-120.91,2288,10
5145,CA,CA,TUOLUMNE,95327,JAMESTOWN,37.85,-120.49,4629,1
5146,CA,CA,MERCED,95334,LIVINGSTON,37.34,-120.75,11811,10
5147,CA,CA,MARIPOSA,95329,LA GRANGE,37.66,-120.45,1940,10
5148,CA,CA,SAN JOAQUIN,95330,LATHROP,37.82,-121.29,13248,10
5149,CA,CA,STANISLAUS,95329,LA GRANGE,37.66,-120.45,1940,10
5150,CA,CA,TUOLUMNE,95329,LA GRANGE,37.66,-120.45,1940,1
5151,CA,CA,MERCED,95333,LE GRAND,37.25,-120.2,2167,10
5152,CA,CA,TUOLUMNE,95335,LONG BARN,38.12,-120.08,0,1
5153,CA,CA,SAN JOAQUIN,95336,MANTECA,37.83,-121.18,33056,10
5154,CA,CA,SAN JOAQUIN,95337,MANTECA,37.73,-121.24,22663,10
5155,CA,CA,MARIPOSA,95338,MARIPOSA,37.49,-120,8172,10
5156,CA,CA,MARIPOSA,95345,MIDPINES,37.58,-119.97,579,10
5157,CA,CA,MERCED,95344,MERCED,37.37,-120.61,1080,10
5158,CA,CA,MERCED,95341,MERCED,37.33,-120.48,17451,10
5159,CA,CA,MERCED,95340,MERCED,37.29,-120.48,24607,10
5160,CA,CA,TUOLUMNE,95346,MI WUK VILLAGE,38.1,-120.13,1069,1
5161,CA,CA,MERCED,95348,MERCED,37.41,-120.5,18422,10
5162,CA,CA,MERCED,95343,MERCED,37.29,-120.48,0,10
5163,CA,CA,TUOLUMNE,95347,MOCCASIN,37.78,-120.3,0,1
5164,CA,CA,STANISLAUS,95350,MODESTO,37.67,-121.01,36016,10
5165,CA,CA,STANISLAUS,95351,MODESTO,37.63,-121.01,28298,10
5166,CA,CA,STANISLAUS,95352,MODESTO,37.66,-120.99,789,10
5167,CA,CA,STANISLAUS,95355,MODESTO,37.67,-120.95,42666,10
5168,CA,CA,STANISLAUS,95357,MODESTO,37.67,-120.89,10140,10
5169,CA,CA,STANISLAUS,95354,MODESTO,37.63,-120.97,16332,10
5170,CA,CA,STANISLAUS,95353,MODESTO,37.66,-120.94,728,10
5171,CA,CA,STANISLAUS,95356,MODESTO,37.72,-121.03,24224,10
5172,CA,CA,STANISLAUS,95360,NEWMAN,37.28,-121.2,8424,10
5173,CA,CA,STANISLAUS,95358,MODESTO,37.65,-121.13,22496,10
5174,CA,CA,SAN JOAQUIN,95361,OAKDALE,37.8,-120.74,24557,10
5175,CA,CA,STANISLAUS,95361,OAKDALE,37.8,-120.74,24557,10
5176,CA,CA,STANISLAUS,95363,PATTERSON,37.49,-121.25,18121,10
5177,CA,CA,MERCED,95365,PLANADA,37.32,-120.3,3801,10
5178,CA,CA,TUOLUMNE,95364,PINECREST,38.28,-119.82,0,1
5179,CA,CA,SAN JOAQUIN,95366,RIPON,37.75,-121.12,13598,10
5180,CA,CA,STANISLAUS,95367,RIVERBANK,37.73,-120.95,17864,10
5181,CA,CA,STANISLAUS,95368,SALIDA,37.71,-121.09,10850,10
5182,CA,CA,MERCED,95369,SNELLING,37.54,-120.45,674,10
5183,CA,CA,TUOLUMNE,95370,SONORA,37.98,-120.39,19792,1
5184,CA,CA,TUOLUMNE,95372,SOULSBYVILLE,37.99,-120.25,2327,1
5185,CA,CA,MERCED,95374,STEVINSON,37.3,-120.87,1329,10
5186,CA,CA,TUOLUMNE,95373,STANDARD,37.96,-120.31,0,1
5187,CA,CA,TUOLUMNE,95375,STRAWBERRY,38.19,-120.01,0,1
5188,CA,CA,SAN JOAQUIN,95376,TRACY,37.73,-121.42,38068,10
5189,CA,CA,TUOLUMNE,95379,TUOLUMNE,37.95,-120.2,2996,1
5190,CA,CA,MERCED,95380,TURLOCK,37.47,-120.85,28101,10
5191,CA,CA,STANISLAUS,95380,TURLOCK,37.47,-120.85,28101,10
5192,CA,CA,SAN JOAQUIN,95378,TRACY,37.8,-121.55,1002,10
5193,CA,CA,ALAMEDA,95377,TRACY,37.62,-121.45,23164,6
5194,CA,CA,SAN JOAQUIN,95377,TRACY,37.62,-121.45,23164,10
5195,CA,CA,STANISLAUS,95382,TURLOCK,37.53,-120.84,26190,10
5196,CA,CA,TUOLUMNE,95383,TWAIN HARTE,38.08,-120.24,3648,1
5197,CA,CA,STANISLAUS,95381,TURLOCK,37.49,-120.85,2128,10
5198,CA,CA,SAN JOAQUIN,95385,VERNALIS,37.61,-121.25,0,10
5199,CA,CA,STANISLAUS,95385,VERNALIS,37.61,-121.25,0,10
5200,CA,CA,MARIPOSA,95389,YOSEMITE NATIONAL PARK,37.69,-119.59,1136,10
5201,CA,CA,STANISLAUS,95387,WESTLEY,37.54,-121.29,1113,10
5202,CA,CA,ALAMEDA,95391,TRACY,37.76,-121.63,7031,6
5203,CA,CA,SAN JOAQUIN,95391,TRACY,37.76,-121.63,7031,10
5204,CA,CA,SONOMA,95401,SANTA ROSA,38.44,-122.78,26704,2
5205,CA,CA,STANISLAUS,95397,MODESTO,37.65,-120.99,0,10
5206,CA,CA,MERCED,95388,WINTON,37.41,-120.59,9257,10
5207,CA,CA,SONOMA,95402,SANTA ROSA,38.47,-122.6,3300,2
5208,CA,CA,STANISLAUS,95386,WATERFORD,37.68,-120.64,7503,10
5209,CA,CA,SONOMA,95403,SANTA ROSA,38.5,-122.76,33257,2
5210,CA,CA,SONOMA,95404,SANTA ROSA,38.45,-122.68,29799,2
5211,CA,CA,SONOMA,95405,SANTA ROSA,38.43,-122.67,18155,2
5212,CA,CA,SONOMA,95406,SANTA ROSA,38.45,-122.72,849,2
5213,CA,CA,SONOMA,95407,SANTA ROSA,38.39,-122.75,26764,2
5214,CA,CA,MENDOCINO,95410,ALBION,39.21,-123.69,676,1
5215,CA,CA,SONOMA,95409,SANTA ROSA,38.45,-122.59,21790,2
5216,CA,CA,SONOMA,95412,ANNAPOLIS,38.71,-123.33,0,2
5217,CA,CA,MENDOCINO,95415,BOONVILLE,38.99,-123.36,1236,1
5218,CA,CA,SONOMA,95416,BOYES HOT SPRINGS,38.31,-122.48,2731,2
5219,CA,CA,MENDOCINO,95417,BRANSCOMB,39.69,-123.61,0,1
5220,CA,CA,SONOMA,95419,CAMP MEEKER,38.42,-122.95,0,2
5221,CA,CA,LAKE,95422,CLEARLAKE,38.96,-122.64,7530,1
5222,CA,CA,SONOMA,95421,CAZADERO,38.56,-123.2,1034,2
5223,CA,CA,MENDOCINO,95418,CALPELLA,39.15,-123.2,507,1
5224,CA,CA,MENDOCINO,95420,CASPAR,39.36,-123.78,0,1
5225,CA,CA,LAKE,95423,CLEARLAKE OAKS,39.05,-122.55,2370,1
5226,CA,CA,LAKE,95424,CLEARLAKE PARK,38.97,-122.66,0,1
5227,CA,CA,LAKE,95426,COBB,38.83,-122.71,1723,1
5228,CA,CA,MENDOCINO,95425,CLOVERDALE,38.78,-122.92,8841,1
5229,CA,CA,SONOMA,95425,CLOVERDALE,38.78,-122.92,8841,2
5230,CA,CA,MENDOCINO,95427,COMPTCHE,39.24,-123.53,0,1
5231,CA,CA,MENDOCINO,95428,COVELO,39.82,-123.16,1328,1
5232,CA,CA,MENDOCINO,95429,DOS RIOS,39.73,-123.33,0,1
5233,CA,CA,SONOMA,95430,DUNCANS MILLS,38.44,-123.05,0,2
5234,CA,CA,SONOMA,95433,EL VERANO,38.29,-122.48,873,2
5235,CA,CA,SONOMA,95431,ELDRIDGE,38.34,-122.51,0,2
5236,CA,CA,MENDOCINO,95432,ELK,39.12,-123.62,0,1
5237,CA,CA,LAKE,95435,FINLEY,39,-122.87,563,1
5238,CA,CA,SONOMA,95436,FORESTVILLE,38.48,-122.9,4585,2
5239,CA,CA,MENDOCINO,95437,FORT BRAGG,39.47,-123.63,11000,1
5240,CA,CA,SONOMA,95441,GEYSERVILLE,38.74,-123.13,2362,2
5241,CA,CA,SONOMA,95439,FULTON,38.49,-122.77,838,2
5242,CA,CA,LAKE,95443,GLENHAVEN,39.04,-122.74,0,1
5243,CA,CA,SONOMA,95448,HEALDSBURG,38.63,-122.89,14838,2
5244,CA,CA,SONOMA,95442,GLEN ELLEN,38.38,-122.52,2862,2
5245,CA,CA,SONOMA,95444,GRATON,38.43,-122.86,1154,2
5246,CA,CA,MENDOCINO,95445,GUALALA,38.82,-123.51,2247,1
